,longitude,latitude,name,duration,hours,minutes
1250,10.370917,55.379996,,0.0,0.0,0.0
1251,10.645622,54.81129,Piledybet,4466.8,1.0,14.0
1252,10.64026,54.81984,,4330.4,1.0,12.0
1253,10.637037,54.833304,Ristingevej,4537.7,1.0,15.0
1254,10.629835,54.903449,Strynø Brovej,5754.1,1.0,35.0
1255,10.626586,54.960403,,3315.8,0.0,55.0
1256,10.640103,54.980374,Vemmenæsvej,2609.6,0.0,43.0
1257,10.637201,54.997929,Tørvemosevej,2672.5,0.0,44.0
1258,10.62925,55.013423,Nørreskovvej,2475.9,0.0,41.0
1259,10.639798,55.020002,Jydevej,2524.0,0.0,42.0
1260,10.638749,55.040288,Pilekrogen,2406.5,0.0,40.0
1261,10.639785,55.059811,,2543.2,0.0,42.0
1262,10.639956,55.06978,,2371.8,0.0,39.0
1263,10.639954,55.090174,Holmdrupvej,2291.0,0.0,38.0
1264,10.63791,55.100625,Ørbækvej,2474.7,0.0,41.0
1265,10.640097,55.120194,,2399.9,0.0,39.0
1266,10.639769,55.129702,Langholmsvej,2483.9,0.0,41.0
1267,10.637258,55.150539,,2584.7,0.0,43.0
1268,10.645966,55.163443,Mullerupvej,2130.4,0.0,35.0
1269,10.639376,55.180778,Sejetvej,2404.4,0.0,40.0
1270,10.635653,55.1995,Dongsvej,2175.5,0.0,36.0
1271,10.638252,55.214062,Lamdrupvej,2066.0,0.0,34.0
1272,10.639478,55.229944,Ørbækvej,2019.8,0.0,33.0
1273,10.633869,55.244913,Magelundvej,2044.9,0.0,34.0
1274,10.640729,55.260884,Assensvej,2391.5,0.0,39.0
1275,10.370917,55.379996,,0.0,0.0,0.0
1276,10.640295,55.269309,Ringholmvej,1832.8,0.0,30.0
1277,10.642351,55.288918,,1856.0,0.0,30.0
1278,10.639782,55.301664,Ellingevej,1786.2,0.0,29.0
1279,10.640814,55.319941,,1831.5,0.0,30.0
1280,10.640899,55.339857,Rødkærsgyden,1505.1,0.0,25.0
1281,10.639103,55.350367,,1636.6,0.0,27.0
1282,10.641426,55.370623,Bremerskovvej,1403.7,0.0,23.0
1283,10.642479,55.380543,Bøgeskovvej,1502.8,0.0,25.0
1284,10.640407,55.399755999,Haveskovvej,1723.7,0.0,28.0
1285,10.636604,55.410936,Rynkebyvej,1584.9,0.0,26.0
1286,10.639297,55.429278,Vandværksvej,1711.4,0.0,28.0
1287,10.638435,55.438783,,1547.9,0.0,25.0
1288,10.638915,55.458936,Damgårds Alle,1742.9,0.0,29.0
1289,10.639859,55.479976,Lille Salbyvej,1834.9,0.0,30.0
1290,10.64015,55.489564,,1925.4,0.0,32.0
1291,10.63612,55.507019,,2045.1,0.0,34.0
1292,10.638283,55.519378,Bogensøvej,2052.3,0.0,34.0
1293,10.641489,55.54033,Egensøvej,2227.9,0.0,37.0
1294,10.638817,55.54809,Langøvej,2341.4,0.0,39.0
1295,10.640478,55.569387999,,2583.4,0.0,43.0
1296,10.640703,55.580367,Fynshovedvej,2534.2,0.0,42.0
1297,10.629111,55.597855,,2788.1,0.0,46.0
1298,10.671158,54.740488,Harresvej,4801.5,1.0,20.0
1299,10.668132,54.749719,,4707.1,1.0,18.0
1300,10.370917,55.379996,,0.0,0.0,0.0
1301,10.672408,54.77041,Vestervej,4686.1,1.0,18.0
1302,10.66324,54.781014,,4727.4,1.0,18.0
1303,10.656284,54.802572,Østersøvej,4304.5,1.0,11.0
1304,10.659981,54.809817,Vibevænget,4296.7,1.0,11.0
1305,10.658394,54.827261,Renevejen,4198.2,1.0,9.0
1306,10.662388,54.839652,Møllevænget,4163.0,1.0,9.0
1307,10.671056,54.854824,Brogårdsvej,4177.3,1.0,9.0
1308,10.677058,54.879569,Langøvej,4253.3,1.0,10.0
1309,10.654257,54.966421,Sundbrovej,2674.0,0.0,44.0
1310,10.670806,54.990509,Storkenæbsvej,3021.5,0.0,50.0
1311,10.654398,55.021558,,2598.3,0.0,43.0
1312,10.656002,55.030341,Lodsvej,2496.5,0.0,41.0
1313,10.659649,55.050016,Bøgeløkken,2579.4,0.0,42.0
1314,10.659912,55.060766,Skårupøre Strandvej,2448.2,0.0,40.0
1315,10.660633,55.078805,Nyborgvej,2278.5,0.0,37.0
1316,10.660985,55.089704,,2436.4,0.0,40.0
1317,10.661201,55.110206,Lundevej,2627.8,0.0,43.0
1318,10.65922,55.131241,,2586.6,0.0,43.0
1319,10.657167,55.14014,Lakkendrupvej,2407.4,0.0,40.0
1320,10.662499,55.160834,,2401.7,0.0,40.0
1321,10.661092,55.169794,Ellerup Bygade,2261.9,0.0,37.0
1322,10.655327,55.188355,Brænderupvej,2369.7,0.0,39.0
1323,10.659345,55.204364,Frederiksens Alle,2523.4,0.0,42.0
1324,10.660524,55.219235,Lamdrupvej,2171.2,0.0,36.0
1325,10.370917,55.379996,,0.0,0.0,0.0
1326,10.662609,55.230773,Bredemistevej,2274.6,0.0,37.0
1327,10.664046,55.248509,,2012.1,0.0,33.0
1328,10.660068,55.269908,Risinggårdsvej,1867.9,0.0,31.0
1329,10.660234,55.279909,,2051.2,0.0,34.0
1330,10.659234,55.301073,Hedegårdsvej,1845.8,0.0,30.0
1331,10.661426,55.31013,Stenhavevej,1720.5,0.0,28.0
1332,10.659477,55.329054,Såderupvej,1690.6,0.0,28.0
1333,10.658864,55.339972,Skellerup Byvej,1568.8,0.0,26.0
1334,10.662147,55.359184,Skovvej,1609.6,0.0,26.0
1335,10.659398,55.370032,Tangevej,1472.3,0.0,24.0
1336,10.660682,55.390757,,1615.8,0.0,26.0
1337,10.660567,55.41003,Kertemindevej,1726.8,0.0,28.0
1338,10.659695,55.420048,Sibiriensvej,1728.5,0.0,28.0
1339,10.656037,55.440289,Revningevej,1615.3,0.0,26.0
1340,10.660008,55.449999,,1720.3,0.0,28.0
1341,10.6602,55.469977,,2047.2,0.0,34.0
1342,10.66186,55.479795,,1964.8,0.0,32.0
1343,10.658349,55.502576,Tavlundsvej,1938.1,0.0,32.0
1344,10.658974,55.510947,Mosegårdsvænget,2131.1,0.0,35.0
1345,10.653042,55.528819,,2112.4,0.0,35.0
1346,10.656691,55.549472,Fynshovedvej,2311.8,0.0,38.0
1347,10.664294,55.558084,Snavevej,2445.4,0.0,40.0
1348,10.643586,55.582264,,2664.2,0.0,44.0
1349,10.643586,55.582264,,2664.2,0.0,44.0
1350,10.370917,55.379996,,0.0,0.0,0.0
1351,10.682107,54.735584,,4818.1,1.0,20.0
1352,10.680262,54.740027,Søgårdsvej,4787.3,1.0,19.0
1353,10.680757,54.761675,Vestervej,4720.1,1.0,18.0
1354,10.679601,54.769467,Norvej,4897.7,1.0,21.0
1355,10.677658,54.791629,,4383.1,1.0,13.0
1356,10.679371,54.813284,,4240.4,1.0,10.0
1357,10.680361,54.819934,Ristingevej,4039.9,1.0,7.0
1358,10.679267,54.839809,Helsnedvej,4030.7,1.0,7.0
1359,10.679865,54.850398,Kædeby Has,4042.2,1.0,7.0
1360,10.677032,54.869627,Langøvej,4114.1,1.0,8.0
1361,10.680323,54.880028,Langøvej,4313.8,1.0,11.0
1362,10.691114,54.91188,,3697.5,1.0,1.0
1363,10.691114,54.91188,,3697.5,1.0,1.0
1364,10.691202,54.926297,,3761.7,1.0,2.0
1365,10.679604,54.979953,Gravvængevej,2847.7,0.0,47.0
1366,10.681393,54.989989,Stenoddenvej,2889.1,0.0,48.0
1367,10.677837,55.029889,,3163.1,0.0,52.0
1368,10.679384,55.042107,Søndervej,2898.5,0.0,48.0
1369,10.679883,55.05998,Skårupøre Strandvej,2600.5,0.0,43.0
1370,10.680707,55.069003,Skovmøllevej,2718.3,0.0,45.0
1371,10.683382,55.089111,Vestergårds Allé,2557.9,0.0,42.0
1372,10.677252,55.096895,Nørremarken,2503.8,0.0,41.0
1373,10.679791,55.1192,,2633.8,0.0,43.0
1374,10.682016,55.130173,Kilenvej,2592.1,0.0,43.0
1375,10.370917,55.379996,,0.0,0.0,0.0
1376,10.675096,55.150211,,2391.5,0.0,39.0
1377,10.680071,55.159165,Humlebjergvej,2371.8,0.0,39.0
1378,10.680893,55.179896,Ultoftevej,2448.4,0.0,40.0
1379,10.676433,55.200741,Svendborgvej,2365.8,0.0,39.0
1380,10.681758,55.209873,,2323.3,0.0,38.0
1381,10.681278,55.229516,Svendborgvej,2236.1,0.0,37.0
1382,10.679441,55.239936,Svendborgvej,2078.4,0.0,34.0
1383,10.677025,55.260314,Engvej,1958.5,0.0,32.0
1384,10.679124,55.270347,Egemosevej,2068.4,0.0,34.0
1385,10.67981,55.289957,,1884.5,0.0,31.0
1386,10.683352,55.298368,Juulskovvej,1884.7,0.0,31.0
1387,10.680127,55.320129,,1849.4,0.0,30.0
1388,10.677521,55.338933,Balsgyden,1779.2,0.0,29.0
1389,10.682289,55.349199,Gedsbergvej,1682.0,0.0,28.0
1390,10.683222,55.373322,Søgyden,1814.1,0.0,30.0
1391,10.678423,55.381635,,1647.4,0.0,27.0
1392,10.68208,55.399142,Mullerupvej,1790.8,0.0,29.0
1393,10.678965,55.406258,Lundevej,1912.4,0.0,31.0
1394,10.689476,55.434099,Klintevej,1795.5,0.0,29.0
1395,10.680289,55.44023,Klintevej,1748.8,0.0,29.0
1396,10.672891,55.463991,,1926.7,0.0,32.0
1397,10.678767,55.475175,,2250.1,0.0,37.0
1398,10.677555,55.4901,Rødsbækvej,2244.6,0.0,37.0
1399,10.676973,55.50923,Stendyssevej,2206.8,0.0,36.0
1400,10.370917,55.379996,,0.0,0.0,0.0
1401,10.67926,55.519511,Hersnap Bygade,2205.9,0.0,36.0
1402,10.679899,55.54006,Bøgebjergvej,2330.3,0.0,38.0
1403,10.672863,55.549988,,2505.5,0.0,41.0
1404,10.668889,55.564924,,2558.5,0.0,42.0
1405,10.694258,54.722529,,4917.0,1.0,21.0
1406,10.712442,54.739747,Rathvej,4736.0,1.0,18.0
1407,10.710046,54.74992,,4587.3,1.0,16.0
1408,10.713588,54.772162,,4343.3,1.0,12.0
1409,10.707715,54.779933,Søndergade,4334.1,1.0,12.0
1410,10.707505,54.799475,Tryggelev,4112.7,1.0,8.0
1411,10.713315,54.810084,Ourevej,4199.5,1.0,9.0
1412,10.706626,54.831913,Hallinggade,3904.7,1.0,5.0
1413,10.708993,54.840459,,3804.9,1.0,3.0
1414,10.711343,54.859965,Haugbøllevej,3994.2,1.0,6.0
1415,10.712231,54.875547,Bogøvej,3896.3,1.0,4.0
1416,10.714568,54.891036,Klæsøvej,3623.8,1.0,0.0
1417,10.706826,54.910297,Faarevejle Alle,3561.1,0.0,59.0
1418,10.710465,54.919922,Faarevejle Alle,3305.2,0.0,55.0
1419,10.709514,54.939861,,3160.6,0.0,52.0
1420,10.708012,54.947697,Brovejen,2885.8,0.0,48.0
1421,10.698581,55.034007,Valborgs Kasse,3009.2,0.0,50.0
1422,10.708803,55.050536,Øgavl,2970.8,0.0,49.0
1423,10.709651,55.060261,,2723.0,0.0,45.0
1424,10.710869,55.080831,Åbyskovvej,2902.7,0.0,48.0
1425,10.370917,55.379996,,0.0,0.0,0.0
1426,10.709344,55.091177,Åbyskovvej,2791.1,0.0,46.0
1427,10.709755,55.109909,Teglvej,2687.6,0.0,44.0
1428,10.709137,55.129973,Gudme Kohavevej,2700.1,0.0,45.0
1429,10.709274,55.140008,Gudme Kohavevej,2590.4,0.0,43.0
1430,10.710012,55.160006,Huslodsvej,2572.0,0.0,42.0
1431,10.706053,55.170085,Humlebjergvej,2659.0,0.0,44.0
1432,10.712274,55.189998,Galdbjergvej,2585.2,0.0,43.0
1433,10.712313,55.205417,Glorupvej,2453.5,0.0,40.0
1434,10.707708,55.219722,Koledhusvej,2383.8,0.0,39.0
1435,10.706938,55.233643,,2238.7,0.0,37.0
1436,10.70916,55.24993,Egemosevej,2083.6,0.0,34.0
1437,10.70921,55.270026,Sentvedvej,2087.1,0.0,34.0
1438,10.704766,55.281999,Lillemøllevej,1991.8,0.0,33.0
1439,10.708055,55.299346,Svalehøjvej,1709.8,0.0,28.0
1440,10.710113,55.309873,Lamdrupvej,1675.9,0.0,27.0
1441,10.708158,55.330722,,1949.1,0.0,32.0
1442,10.711165,55.341659,Vibeholmsvej,1751.1,0.0,29.0
1443,10.714266,55.359163,Åskovvej,1649.5,0.0,27.0
1444,10.715375,55.369522,Åskovvej,1807.1,0.0,30.0
1445,10.707058,55.390017,,1860.1,0.0,31.0
1446,10.708406,55.410528,Lundevej,1917.6,0.0,31.0
1447,10.707769,55.419626,Risingevej,1902.4,0.0,31.0
1448,10.716025,55.47695,,2423.4,0.0,40.0
1449,10.71,55.479198,Stavrevej,2261.3,0.0,37.0
1450,10.370917,55.379996,,0.0,0.0,0.0
1451,10.715703,55.499837,Lykkegårdsvej,2527.7,0.0,42.0
1452,10.711041,55.509071,,2408.9,0.0,40.0
1453,10.702344,55.529729,Bøgebjergvej,2373.3,0.0,39.0
1454,10.694247,55.542687,Bøgebjergvej,2473.9,0.0,41.0
1455,10.721419,54.73128,,4878.8,1.0,21.0
1456,10.726982,54.741945,Lundevej,4667.5,1.0,17.0
1457,10.729908,54.75974,Østervej,4604.8,1.0,16.0
1458,10.730612,54.771386,Bøsseløkkevej,4517.6,1.0,15.0
1459,10.729161,54.787737,Fredmosevej,4297.0,1.0,11.0
1460,10.723933,54.811166,Ourevej,4241.6,1.0,10.0
1461,10.726737,54.819933,Brandsbyvej,4118.1,1.0,8.0
1462,10.734781,54.839843,Hennetvedvej,3901.0,1.0,5.0
1463,10.731417,54.849685,,3827.8,1.0,3.0
1464,10.731773,54.869675,Statenevej,3524.8,0.0,58.0
1465,10.731324,54.879582,Statenevej,3528.8,0.0,58.0
1466,10.729715,54.900018,Vesterby Mark,3540.0,0.0,59.0
1467,10.73074,54.910172,Søndre Landevej,3253.8,0.0,54.0
1468,10.729643,54.929738,Humblevej,3157.8,0.0,52.0
1469,10.730471,54.950477,Peløkkevej,3113.5,0.0,51.0
1470,10.727953,54.956615,Rifbjerg Strand,3203.3,0.0,53.0
1471,10.730354,55.070186,,2910.0,0.0,48.0
1472,10.73022,55.087751,Vængemosevej,2821.3,0.0,47.0
1473,10.728457,55.099242,,2745.7,0.0,45.0
1474,10.730003,55.119845,Skolevænget,2791.9,0.0,46.0
1475,10.370917,55.379996,,0.0,0.0,0.0
1476,10.731747,55.129652,Landevejen,2684.7,0.0,44.0
1477,10.730952,55.149854,Skelmosevej,2646.0,0.0,44.0
1478,10.728557,55.163157,,2738.2,0.0,45.0
1479,10.731085,55.179157,Svendborg Landevej,2588.4,0.0,43.0
1480,10.728724,55.199836,Svendborg Landevej,2398.4,0.0,39.0
1481,10.729949,55.209991,,2378.1,0.0,39.0
1482,10.733936,55.22984,Tangåvej,2299.7,0.0,38.0
1483,10.732128,55.239753,Kildevænget,2275.6,0.0,37.0
1484,10.728245,55.259713,,2324.5,0.0,38.0
1485,10.724849,55.271343,Sentvedvej,2262.6,0.0,37.0
1486,10.730537,55.292389,,1795.2,0.0,29.0
1487,10.731017,55.300057,Skolevej,1679.6,0.0,27.0
1488,10.730066,55.320046,,1595.1,0.0,26.0
1489,10.730121,55.34005,Nederbyvej,1726.7,0.0,28.0
1490,10.731573,55.350639,Odensevej,1521.1,0.0,25.0
1491,10.730487,55.369929,,1808.5,0.0,30.0
1492,10.729799,55.380762,Lystvej,1847.6,0.0,30.0
1493,10.730256,55.400409,,1965.9,0.0,32.0
1494,10.727645,55.410447,Dinestrup Strand,2167.5,0.0,36.0
1495,10.729653,55.47855,Stavrevej,2508.0,0.0,41.0
1496,10.729351,55.489778,Stavrevej,2484.7,0.0,41.0
1497,10.716283,55.507987,,2753.4,0.0,45.0
1498,10.738944,54.773116,Bøsseløkkevej,4609.9,1.0,16.0
1499,10.753775,54.789395,Laxtonvej,4544.9,1.0,15.0
1500,10.370917,55.379996,,0.0,0.0,0.0
1501,10.760246,54.799949,Kystvej,4484.8,1.0,14.0
1502,10.75935,54.809654,,4567.4,1.0,16.0
1503,10.757453,54.826615,Haveskovvej,4250.2,1.0,10.0
1504,10.760366,54.838882,Påøvej,4092.7,1.0,8.0
1505,10.761348,54.861006,Vindebyvej,3853.8,1.0,4.0
1506,10.759608,54.880095,Guldborgvej,3676.4,1.0,1.0
1507,10.760886,54.892132,,3592.0,0.0,59.0
1508,10.759654,54.910062,Torpevej,3519.5,0.0,58.0
1509,10.761989,54.919825,Søvertorpvej,3591.8,0.0,59.0
1510,10.760692,54.939947,Lollesgaardsvej,3349.9,0.0,55.0
1511,10.760361,54.949877,Kassebøllevej,3327.0,0.0,55.0
1512,10.760161,54.968302,,3482.9,0.0,58.0
1513,10.752251,55.081394,,2919.4,0.0,48.0
1514,10.752174,55.09067,Strandvejen,2798.7,0.0,46.0
1515,10.760376,55.110502,,3215.7,0.0,53.0
1516,10.761789,55.128463,Æblevadsvej,3173.5,0.0,52.0
1517,10.758749,55.140202,Boelsmosevej,2889.3,0.0,48.0
1518,10.760938,55.158658,,3022.5,0.0,50.0
1519,10.75991,55.169899,Purreskovvej,2741.4,0.0,45.0
1520,10.760453,55.190299,Klintholmvej,2566.5,0.0,42.0
1521,10.761186,55.200273,,2684.1,0.0,44.0
1522,10.760035,55.220008,Mikkelenborgvej,2482.0,0.0,41.0
1523,10.760104,55.229559,Åvej,2346.3,0.0,39.0
1524,10.758152,55.251711,,2188.6,0.0,36.0
1525,10.370917,55.379996,,0.0,0.0,0.0
1526,10.758817,55.272333,Stevnshøjvej,2134.7,0.0,35.0
1527,10.754312,55.280646,Kogsbøllevej,2291.8,0.0,38.0
1528,10.760795,55.301913,,1891.7,0.0,31.0
1529,10.760002,55.310007,,1725.0,0.0,28.0
1530,10.758591,55.329419,Odensevej,1522.7,0.0,25.0
1531,10.761494,55.338739,Juelsbergvej,1550.0,0.0,25.0
1532,10.75675,55.362122,,1800.9,0.0,30.0
1533,10.759305,55.371797,,1996.7,0.0,33.0
1534,10.759071,55.389291,Strandløkkevej,2232.0,0.0,37.0
1535,10.741746,55.478848,Stavrevej,2719.6,0.0,45.0
1536,10.769343,54.812254,Haveskovvej,4533.0,1.0,15.0
1537,10.775088,54.822005,Haveskovvej,4519.7,1.0,15.0
1538,10.777746,54.840742,Påøvej,4287.6,1.0,11.0
1539,10.78115,54.851365,Vindebyvej,4147.1,1.0,9.0
1540,10.781771,54.869957,Kildemosevej,3819.1,1.0,3.0
1541,10.781631,54.879489,Illebøllevej,3793.2,1.0,3.0
1542,10.780297,54.900293,Skovsbovej,3632.8,1.0,0.0
1543,10.78263,54.910686,Longelsevej,3480.0,0.0,58.0
1544,10.779867,54.930802,Spodsbjergvej,3514.4,0.0,58.0
1545,10.780287,54.951252,Bjerrebyvej,3318.3,0.0,55.0
1546,10.780017,54.960044,Bregnemosevej,3486.1,0.0,58.0
1547,10.788658,54.977823,,3683.5,1.0,1.0
1548,10.774244,55.102461,Elsehoved,3179.2,0.0,52.0
1549,10.776287,55.118765,Fredskovvej,3281.9,0.0,54.0
1550,10.370917,55.379996,,0.0,0.0,0.0
1551,10.778196,55.130389,,3061.3,0.0,51.0
1552,10.780241,55.150466,Gl. Lundeborgvej,3481.4,0.0,58.0
1553,10.781229,55.160229,Purreskovvej,2986.1,0.0,49.0
1554,10.781155,55.180755,,2826.7,0.0,47.0
1555,10.779759,55.199979,Revsørevej,2788.4,0.0,46.0
1556,10.780691,55.209847,Boholtvej,2695.3,0.0,44.0
1557,10.778854,55.229071,,2453.1,0.0,40.0
1558,10.780259,55.240191,,2287.7,0.0,38.0
1559,10.779846,55.254092,Hagenborgvej,2183.9,0.0,36.0
1560,10.780217,55.271499,Svendborgvej,2337.4,0.0,38.0
1561,10.779354,55.29058,,2063.1,0.0,34.0
1562,10.779618,55.300102,Dyrehavevej,1825.8,0.0,30.0
1563,10.780569,55.319873,,1665.1,0.0,27.0
1564,10.785487,55.34142,Grævlingevænget,2103.1,0.0,35.0
1565,10.77939,55.353189,Regstrupvej,1761.4,0.0,29.0
1566,10.778485,55.369255,Ørnevej,2087.7,0.0,34.0
1567,10.770451,55.380051,Jydeodden,2244.3,0.0,37.0
1568,10.800485,54.865548,Kildemosevej,4026.8,1.0,7.0
1569,10.800403,54.880327,Fuglsbølle Strand,4067.1,1.0,7.0
1570,10.801158,54.889841,Sønderskovvej,3730.1,1.0,2.0
1571,10.800048,54.910293,Søvejen,3517.0,0.0,58.0
1572,10.804496,54.920517,Spodsbjergvej,3449.4,0.0,57.0
1573,10.799872,54.939001,Løkkebyvej,3363.6,0.0,56.0
1574,10.800409,54.95002,Skebjergvej,3407.9,0.0,56.0
1575,10.370917,55.379996,,0.0,0.0,0.0
1576,10.805398,54.968629,,3534.0,0.0,58.0
1577,10.806256,54.987494,Pæregårdsvej,3714.3,1.0,1.0
1578,10.81232,54.999933,Strandbyvej,3848.5,1.0,4.0
1579,10.790835,55.164442,Strandlyst Strand,3028.6,0.0,50.0
1580,10.798616,55.169745,Stokkebæk Strand,3100.5,0.0,51.0
1581,10.800303,55.189705,Bøsørevej,2717.8,0.0,45.0
1582,10.79985,55.198231,Kalkvej,2935.6,0.0,48.0
1583,10.803175,55.220231,,2764.3,0.0,46.0
1584,10.800594,55.229943,Frigårdsvej,2668.2,0.0,44.0
1585,10.79962,55.249963,,2350.6,0.0,39.0
1586,10.790537,55.267869,,2716.0,0.0,45.0
1587,10.788208,55.282051,Holckenhavn,2657.6,0.0,44.0
1588,10.807815,55.29954,Lindholmvej,2147.5,0.0,35.0
1589,10.799918,55.30998,Bryggerivej,1814.5,0.0,30.0
1590,10.800007,55.329981,Risvej,1930.6,0.0,32.0
1591,10.800587,55.340115,Strandalleen,2033.1,0.0,33.0
1592,10.792147,55.35703,Regstrupvej,1863.1,0.0,31.0
1593,10.809295,54.877941,Fuglsbølle Strand,4174.9,1.0,9.0
1594,10.815677,54.897419,Havgaardsvej,3972.1,1.0,6.0
1595,10.824261,54.916991,Egevænget,3776.4,1.0,2.0
1596,10.828996,54.929975,,3424.0,0.0,57.0
1597,10.833693,54.950082,Træløbervej,3645.5,1.0,0.0
1598,10.827022,54.960115,Slagterstræde,3539.6,0.0,58.0
1599,10.827677,54.982205,Tranekærvej,3509.3,0.0,58.0
1600,10.370917,55.379996,,0.0,0.0,0.0
1601,10.827391,54.991531,Ravnebjergvej,3665.1,1.0,1.0
1602,10.830127,55.00992,Langesøvej,3853.3,1.0,4.0
1603,10.837313,55.022102,Bregnegårdsvej,4193.4,1.0,9.0
1604,10.810937,55.233418,Lersey Alle,2642.2,0.0,44.0
1605,10.833253,55.288714,Slipshavnsvej,2004.5,0.0,33.0
1606,10.830232,55.300838,,1860.9,0.0,31.0
1607,10.812369,55.318272,Østerøvej,1789.7,0.0,29.0
1608,10.836482,54.941432,Løkkeby Strandvej,3454.7,0.0,57.0
1609,10.841457,54.951271,Rågevej,3685.4,1.0,1.0
1610,10.84115,54.968746,,3743.5,1.0,2.0
1611,10.850114,54.989968,Stengadevej,3875.8,1.0,4.0
1612,10.851582,54.999959,,3757.1,1.0,2.0
1613,10.847443,55.023341,Helletoftevej,4054.0,1.0,7.0
1614,10.849937,55.029785,,4311.4,1.0,11.0
1615,10.860999,55.04615,,4395.6,1.0,13.0
1616,10.862444,55.06201,,4371.3,1.0,12.0
1617,10.850345,55.299305,Fynske Motorvej,1697.7,0.0,28.0
1618,10.869335,54.982715,Bukkeskovvej,4167.3,1.0,9.0
1619,10.87148,54.989152,Bukkeskovvej,4089.1,1.0,8.0
1620,10.864312,55.013041,,3852.4,1.0,4.0
1621,10.871061,55.01977,Lejbøllevej,3887.6,1.0,4.0
1622,10.869396,55.037373,Næstebøllevej,4123.4,1.0,8.0
1623,10.870094,55.060337,Dageløkkevej,4291.2,1.0,11.0
1624,10.866653,55.068727,Dageløkkevej,4660.7,1.0,17.0
1625,10.370917,55.379996,,0.0,0.0,0.0
1626,10.881695,55.089543,Skattebøllevej,4607.3,1.0,16.0
1627,10.881258,55.102482,Dalengårdvej,4758.2,1.0,19.0
1628,10.88929,54.994535,Pilegårdsvej,4270.1,1.0,11.0
1629,10.89512,55.000837,,4271.4,1.0,11.0
1630,10.897617,55.019483,Søndre Strandvej,4153.9,1.0,9.0
1631,10.899144,55.030168,Sønderskovvej,4233.2,1.0,10.0
1632,10.895642,55.048526,Svalebøllevej,4417.8,1.0,13.0
1633,10.896308,55.060131,,4374.7,1.0,12.0
1634,10.901866,55.077713,,4328.4,1.0,12.0
1635,10.900613,55.090018,Klokkebanke,4525.7,1.0,15.0
1636,10.899734,55.108977,Stoense Havnvej,4602.4,1.0,16.0
1637,10.902972,55.130451,Vestervænget,4833.5,1.0,20.0
1638,10.901925,55.138397,,4932.8,1.0,22.0
1639,10.91283,55.039721,,4333.8,1.0,12.0
1640,10.917982,55.061021,Tressebøllevej,4652.9,1.0,17.0
1641,10.923145,55.069588,Hesselbjergvej,4616.8,1.0,16.0
1642,10.920233,55.091226,Mosevej,4637.4,1.0,17.0
1643,10.919859,55.099583,Egelundvej,4608.3,1.0,16.0
1644,10.915295,55.121301,Houvej,4675.8,1.0,17.0
1645,10.921644,55.129327,,4796.5,1.0,19.0
1646,10.925511,55.148227,Houvej,5286.5,1.0,28.0
1647,10.934044,55.086383,,4726.6,1.0,18.0
1648,10.935436,55.089212,,4700.7,1.0,18.0
1649,10.936855,55.102842,Snøde Udflyttervej,4977.4,1.0,22.0
1650,10.370917,55.379996,,0.0,0.0,0.0
1651,10.939582,55.131806,Bastemosevej,4957.9,1.0,22.0
1652,10.943337,55.138021,Uglebjergvej,5045.8,1.0,24.0
1653,10.939853,55.159805,Gustav Petersensvej,5175.4,1.0,26.0
1654,10.93987,55.162887,Houvej,5219.6,1.0,26.0